comment_id,post_id,topic,comment_text,intent,sentiment_label,likes_on_comment,posted_on
C00032_P053,P053,Family Pressure,my therapist and my group chat will hear about this post lmaoo,validation,relatable,10,2025-08-11
C00033_P053,P053,Family Pressure,🔥🔥!,generic,neutral,12,2025-08-11
C00034_P053,P053,Family Pressure,haha 🔥,generic,neutral,9,2025-08-11
C00035_P053,P053,Family Pressure,this is literally em istg,validation,relatable,8,2025-08-11
C00036_P053,P053,Family Pressure,true that sis,generic,neutral,8,2025-08-11
C00037_P053,P053,Family Pressure,nah a documentary about me fr,validation,relatable,7,2025-08-11
C00038_P053,P053,Family Pressure,not me so me lmaoo,validation,relatable,8,2025-08-11
C00039_P053,P053,Family Pressure,make one about first job interviews please,question,neutral,12,2025-08-11
C00040_P053,P053,Family Pressure,watched this five times already 😭😭,validation,relatable,14,2025-08-11
C00041_P053,P053,Family Pressure,this one,ambiguous,relatable,13,2025-08-11
C00042_P053,P053,Family Pressure,your page will blow up btw,generic,neutral,12,2025-08-11
C00043_P053,P053,Family Pressure,this is so me yaar,validation,relatable,7,2025-08-11
C00044_P053,P053,Family Pressure,check my page!,generic,neutral,9,2025-08-11
C00045_P053,P053,Family Pressure,that hit close to home lmao,validation,relatable,9,2025-08-11
C00046_P053,P053,Family Pressure,fr personal at this point anna,validation,relatable,9,2025-08-11
C00047_P053,P053,Family Pressure,first commetn !!,generic,neutral,11,2025-08-11
C00048_P053,P053,Family Pressure,so true btw,generic,neutral,11,2025-08-11
C00049_P053,P053,Family Pressure,i came to instagram to turn my brain off and instead you described it perfectly 😭,validation,relatable,10,2025-08-11
C00050_P053,P053,Family Pressure,free followers in bio,generic,neutral,10,2025-08-11
C00051_P053,P053,Family Pressure,deserves way more likes!,generic,neutral,14,2025-08-11
C00052_P053,P053,Family Pressure,check my page,generic,neutral,13,2025-08-11
C00053_P053,P053,Family Pressure,this is the kind of post you save at 2am and rewatch when it happens again ong,validation,relatable,9,2025-08-11
C00054_P053,P053,Family Pressure,why does this feel personal 😭😭,validation,relatable,15,2025-08-11
C00055_P053,P053,Family Pressure,not me my brain on a normal tuesday,validation,relatable,16,2025-08-11
C00056_P053,P053,Family Pressure,I agree sis,generic,neutral,9,2025-08-11
C00057_P053,P053,Family Pressure,unfortunately yes,ambiguous,relatable,10,2025-08-11
C00058_P053,P053,Family Pressure,reporting this for personal damage yaar,validation,relatable,11,2025-08-11
C00059_P053,P053,Family Pressure,ok but my whole life fr,validation,relatable,16,2025-08-11
C00060_P053,P053,Family Pressure,took the words right out of my mouth 💀,validation,relatable,14,2025-08-11
C00061_P053,P053,Family Pressure,first comment macha,generic,neutral,7,2025-08-11
C00062_P053,P053,Family Pressure,wait a documentary about me pls,validation,relatable,10,2025-08-11
C00063_P053,P053,Family Pressure,"hold on, too accurate...",validation,relatable,11,2025-08-11
C00064_P053,P053,Family Pressure,oh.,ambiguous,neutral,11,2025-08-11
C00065_P053,P053,Family Pressure,no because too real istg,validation,relatable,8,2025-08-11
C00066_P053,P053,Family Pressure,LITERALLY TOO REAL NGL,validation,relatable,14,2025-08-11
C00067_P053,P053,Family Pressure,first comment 👍,generic,neutral,12,2025-08-11
C00068_P053,P053,Family Pressure,exactly.,ambiguous,relatable,14,2025-08-11
C00069_P053,P053,Family Pressure,"came here to laugh, stayed to confront myself no cap",validation,relatable,14,2025-08-11
C00070_P053,P053,Family Pressure,watched this five times already lol,validation,relatable,13,2025-08-11
C00071_P053,P053,Family Pressure,the algorithm finally did something right 👍,generic,neutral,10,2025-08-11
C00072_P053,P053,Family Pressure,"hold on, so me no cap",validation,relatable,12,2025-08-11
C00073_P053,P053,Family Pressure,so true sis,generic,neutral,8,2025-08-11
C00074_P053,P053,Family Pressure,took the words right out of my mouth no cap,validation,relatable,12,2025-08-11
C00075_P053,P053,Family Pressure,I felt that...,validation,relatable,8,2025-08-11
C00076_P053,P053,Family Pressure,THE HONESTY IS REFRESHING,ambiguous,neutral,12,2025-08-11
C00077_P053,P053,Family Pressure,the edit quality is insane,generic,neutral,9,2025-08-11
C00078_P053,P053,Family Pressure,literally thee story of my life bhai,validation,relatable,7,2025-08-11
C00079_P053,P053,Family Pressure,part 2 please?,question,neutral,8,2025-08-11
C00080_P053,P053,Family Pressure,no because personal at this point lol,validation,relatable,3,2025-08-11
C00081_P053,P053,Family Pressure,this is so me 😅,validation,relatable,12,2025-08-11
C00082_P053,P053,Family Pressure,cool edit btw,generic,neutral,13,2025-08-11
C00083_P053,P053,Family Pressure,so true ++,generic,neutral,11,2025-08-11
C00084_P053,P053,Family Pressure,dm for promotions btw,generic,neutral,8,2025-08-11
C00085_P053,P053,Family Pressure,do a collab with us bro,generic,neutral,7,2025-08-11
C00086_P053,P053,Family Pressure,this is literally me ?!,validation,relatable,5,2025-08-11
C00087_P053,P053,Family Pressure,why does this feel personal ngl,validation,relatable,8,2025-08-11
C00088_P053,P053,Family Pressure,can you make one abotu exams?,question,neutral,15,2025-08-11
C00089_P053,P053,Family Pressure,ok but too accurate!!,validation,relatable,9,2025-08-11
C00090_P053,P053,Family Pressure,wait screenshot of my head ?!,validation,relatable,10,2025-08-11
C00091_P053,P053,Family Pressure,it's too accurate no acp,validation,relatable,7,2025-08-11
C00092_P053,P053,Family Pressure,nah my brain on a normal tuesday,validation,relatable,8,2025-08-11
C00093_P053,P053,Family Pressure,the edit quality is insane sis,generic,neutral,11,2025-08-11
C00094_P053,P053,Family Pressure,cool edit,generic,neutral,12,2025-08-11
C00095_P053,P053,Family Pressure,🔥🔥 ++,generic,neutral,9,2025-08-11
C00096_P053,P053,Family Pressure,took the words right out of my mouth ong,validation,relatable,6,2025-08-11
C00097_P053,P053,Family Pressure,I relate to this too much 😅,validation,relatable,10,2025-08-11
C00098_P053,P053,Family Pressure,reading this at 3am was a mistake lmao,validation,relatable,9,2025-08-11
C00099_P053,P053,Family Pressure,every frame is my biography bhai,validation,relatable,8,2025-08-11
C00100_P053,P053,Family Pressure,this is my biography yaar,validation,relatable,16,2025-08-11
C00101_P053,P053,Family Pressure,ok boomer,sarcasm,neutral,12,2025-08-11
C00102_P053,P053,Family Pressure,why is this the story of my life bhai,validation,relatable,11,2025-08-11
C00103_P053,P053,Family Pressure,reporting this for personal damage fr fr,validation,relatable,10,2025-08-11
C00104_P053,P053,Family Pressure,deep. very deep.,sarcasm,neutral,10,2025-08-11
C00105_P053,P053,Family Pressure,ok so personal at this point ngl,validation,relatable,11,2025-08-11
C00106_P053,P053,Family Pressure,ok so exactly what i go through lmao,validation,relatable,12,2025-08-11
C00107_P053,P053,Family Pressure,love this page,generic,neutral,12,2025-08-11
C00108_P053,P053,Family Pressure,THIS IS A DOCUMENTARY ABOUT ME LMAO,validation,relatable,8,2025-08-11
C00109_P053,P053,Family Pressure,fr my last three years in one video 💀,validation,relatable,11,2025-08-11
C00110_P053,P053,Family Pressure,painfully accurate da,validation,relatable,10,2025-08-11
C00111_P053,P053,Family Pressure,this is literally me,validation,relatable,14,2025-08-11
C00112_P053,P053,Family Pressure,which app is this? 🔥,generic,neutral,12,2025-08-11
C00113_P053,P053,Family Pressure,"hold on, the story of my life da",validation,relatable,11,2025-08-11
C00114_P053,P053,Family Pressure,deserves way more likes !!,generic,neutral,7,2025-08-11
C00115_P053,P053,Family Pressure,i agree,generic,neutral,11,2025-08-11
C00116_P053,P053,Family Pressure,stop describing me yaar,validation,relatable,7,2025-08-11
C00117_P053,P053,Family Pressure,the way I did this exact thing this morning and now I'm being called out publicly 🥲🥲,validation,relatable,9,2025-08-11
C00118_P053,P053,Family Pressure,underrated page fr !!,generic,neutral,8,2025-08-11
C00119_P053,P053,Family Pressure,I didn't consent to being exposed fr,validation,relatable,12,2025-08-11
C00000_P054,P054,Self-Image & Comparison,do a collab with us 👍,generic,neutral,7,2025-08-13
C00001_P054,P054,Self-Image & Comparison,song name please?,generic,neutral,11,2025-08-13
C00002_P054,P054,Self-Image & Comparison,this is literally me 😭😭,validation,relatable,11,2025-08-13
C00003_P054,P054,Self-Image & Comparison,who allowed you to expose me like this 😭,validation,relatable,12,2025-08-13
C00004_P054,P054,Self-Image & Comparison,deep. very deep.,sarcasm,neutral,12,2025-08-13
C00005_P054,P054,Self-Image & Comparison,love this page!,generic,neutral,9,2025-08-13
C00006_P054,P054,Self-Image & Comparison,wait my biography...,validation,relatable,4,2025-08-13
C00007_P054,P054,Self-Image & Comparison,deserves way more likes btw,generic,neutral,12,2025-08-13
C00008_P054,P054,Self-Image & Comparison,"why does this have no likes, underrated",question,neutral,11,2025-08-13
C00009_P054,P054,Self-Image & Comparison,haha sis,generic,neutral,14,2025-08-13
C00010_P054,P054,Self-Image & Comparison,everyone my age is achieving things and I'm here,personal_story,relatable,14,2025-08-13
C00011_P054,P054,Self-Image & Comparison,the way I did this exact thing this morning and now I'm being called out publicly pls,validation,relatable,14,2025-08-13
C00012_P054,P054,Self-Image & Comparison,so dramatic for no reason,sarcasm,neutral,11,2025-08-13
C00013_P054,P054,Self-Image & Comparison,can we get a version with english subtitles?,question,neutral,9,2025-08-13
C00014_P054,P054,Self-Image & Comparison,underrated page fr,generic,neutral,13,2025-08-13
C00015_P054,P054,Self-Image & Comparison,NOT ME SO ME ANNA,validation,relatable,10,2025-08-13
C00016_P054,P054,Self-Image & Comparison,nah me in one post lmao,validation,relatable,8,2025-08-13
C00017_P054,P054,Self-Image & Comparison,it hit,ambiguous,relatable,14,2025-08-13
C00018_P054,P054,Self-Image & Comparison,"uninstalled Instagram twice, reinstalled in a day",personal_story,relatable,14,2025-08-13
C00019_P054,P054,Self-Image & Comparison,hello?? screenshot of my head ong,validation,relatable,10,2025-08-13
C00020_P054,P054,Self-Image & Comparison,this speaks for my whole generation 😭😭,validation,relatable,7,2025-08-13
C00021_P054,P054,Self-Image & Comparison,PART 3 WHEN?,question,neutral,10,2025-08-13
C00022_P054,P054,Self-Image & Comparison,true that sis,generic,neutral,13,2025-08-13
C00023_P054,P054,Self-Image & Comparison,true,generic,neutral,15,2025-08-13
C00024_P054,P054,Self-Image & Comparison,🔥🔥,generic,neutral,8,2025-08-13
C00025_P054,P054,Self-Image & Comparison,ok boomer,sarcasm,neutral,6,2025-08-13
C00026_P054,P054,Self-Image & Comparison,who hurt you bro,sarcasm,neutral,14,2025-08-13
C00027_P054,P054,Self-Image & Comparison,I paused. sat down. processed. same. 🥲,validation,relatable,10,2025-08-13
C00028_P054,P054,Self-Image & Comparison,which college is this?,question,neutral,11,2025-08-13
C00029_P054,P054,Self-Image & Comparison,love this page macha,generic,neutral,17,2025-08-13
C00000_P055,P055,Social Anxiety,i've never been so seen istg,validation,relatable,10,2025-08-14
C00001_P055,P055,Social Anxiety,this speaks for my whole generation lol,validation,relatable,20,2025-08-14
C00002_P055,P055,Social Anxiety,the way I did this exact thing this morning and now I'm being called out publicly lmao,validation,relatable,11,2025-08-14
C00003_P055,P055,Social Anxiety,"found this page today, already binged everything btw",generic,neutral,9,2025-08-14
C00004_P055,P055,Social Anxiety,seen.,ambiguous,relatable,8,2025-08-14
C00005_P055,P055,Social Anxiety,no because it me lol,validation,relatable,10,2025-08-14
C00006_P055,P055,Social Anxiety,"found this page today, already binged everything ++",generic,neutral,10,2025-08-14
C00007_P055,P055,Social Anxiety,free followers in bio 👍,generic,neutral,7,2025-08-14
C00008_P055,P055,Social Anxiety,superb 👍,generic,neutral,10,2025-08-14
C00009_P055,P055,Social Anxiety,which app is this? 👍,generic,neutral,10,2025-08-14
C00010_P055,P055,Social Anxiety,aewsome work :),generic,neutral,12,2025-08-14
C00011_P055,P055,Social Anxiety,I paused. sat down. processed. same....,validation,relatable,12,2025-08-14
C00012_P055,P055,Social Anxiety,painfully accurate...,validation,relatable,12,2025-08-14
C00013_P055,P055,Social Anxiety,the edit quality is insane macha,generic,neutral,4,2025-08-14
C00014_P055,P055,Social Anxiety,but same though,ambiguous,neutral,8,2025-08-14
C00015_P055,P055,Social Anxiety,cool edit!,generic,neutral,12,2025-08-14
C00016_P055,P055,Social Anxiety,ok but it me 💀,validation,relatable,11,2025-08-14
C00017_P055,P055,Social Anxiety,lol ok ++,generic,neutral,4,2025-08-14
C00018_P055,P055,Social Anxiety,genuinely how do you know my life bhai,validation,relatable,13,2025-08-14
C00019_P055,P055,Social Anxiety,background music name? macha,generic,neutral,13,2025-08-14
C00020_P055,P055,Social Anxiety,"came here to laugh, stayed to confront myself pls",validation,relatable,11,2025-08-14
C00021_P055,P055,Social Anxiety,"watched this, closed the app, opened it again, watched it again. yeah. no cap",validation,relatable,6,2025-08-14
C00022_P055,P055,Social Anxiety,that hit close to home 😭😭,validation,relatable,13,2025-08-14
C00023_P055,P055,Social Anxiety,song name please?!,generic,neutral,11,2025-08-14
C00024_P055,P055,Social Anxiety,true that sis,generic,neutral,13,2025-08-14
C00025_P055,P055,Social Anxiety,"CAME HERE TO LAUGH, STAYED TO CONFRONT MYSELF...",validation,relatable,13,2025-08-14
C00026_P055,P055,Social Anxiety,the way literally me ong,validation,relatable,13,2025-08-14
C00027_P055,P055,Social Anxiety,deserves way more likes !!,generic,neutral,11,2025-08-14
C00028_P055,P055,Social Anxiety,it's the accuracy for me,ambiguous,relatable,8,2025-08-14
C00029_P055,P055,Social Anxiety,that's my biography anna,validation,relatable,12,2025-08-14
C00030_P055,P055,Social Anxiety,fr so me yaar,validation,relatable,12,2025-08-14
C00031_P055,P055,Social Anxiety,this is it me 😭😭,validation,relatable,13,2025-08-14
C00032_P055,P055,Social Anxiety,it's too accurate ?!,validation,relatable,8,2025-08-14
C00033_P055,P055,Social Anxiety,ok but so me 🥲,validation,relatable,8,2025-08-14
C00034_P055,P055,Social Anxiety,reading this at 3am was a mistake no cap,validation,relatable,15,2025-08-14
C00035_P055,P055,Social Anxiety,not me personal at this point 🥲,validation,relatable,13,2025-08-14
C00036_P055,P055,Social Anxiety,fr my whole life 🥲,validation,relatable,15,2025-08-14
C00037_P055,P055,Social Anxiety,i'm in this post and i don't like it,validation,relatable,13,2025-08-14
C00038_P055,P055,Social Anxiety,why is this screenshot of my head lol,validation,relatable,11,2025-08-14
C00000_P056,P056,Dating & Situationships,haha true!,generic,neutral,9,2025-08-15
C00001_P056,P056,Dating & Situationships,a mood,ambiguous,relatable,9,2025-08-15
C00002_P056,P056,Dating & Situationships,wow so relatable 🙄,sarcasm,neutral,8,2025-08-15
C00003_P056,P056,Dating & Situationships,do a collab with us,generic,neutral,10,2025-08-15
C00004_P056,P056,Dating & Situationships,do one about hostellers please,question,neutral,15,2025-08-15
