comment_id,post_id,topic,comment_text,intent,sentiment_label,likes_on_comment,posted_on,clean,relatable_tag,relatable_probability,lexicon_score
C00004_P054,P054,Self-Image & Comparison,deep. very deep.,sarcasm,neutral,12,2025-08-13,deep very deep,Neutral,0.0437,0.0
C00005_P054,P054,Self-Image & Comparison,love this page!,generic,neutral,9,2025-08-13,love this page!,Neutral,0.0197,0.2
C00006_P054,P054,Self-Image & Comparison,wait my biography...,validation,relatable,4,2025-08-13,wait my biography,Relatable,0.9727,0.0
C00007_P054,P054,Self-Image & Comparison,deserves way more likes btw,generic,neutral,12,2025-08-13,deserves way more likes btw,Neutral,0.0241,0.0
C00008_P054,P054,Self-Image & Comparison,"why does this have no likes, underrated",question,neutral,11,2025-08-13,why does this have no likes underrated,Neutral,0.0679,0.0
C00009_P054,P054,Self-Image & Comparison,haha sis,generic,neutral,14,2025-08-13,haha sis,Neutral,0.0296,0.0
C00010_P054,P054,Self-Image & Comparison,everyone my age is achieving things and I'm here,personal_story,relatable,14,2025-08-13,everyone my age is achieving things and i'm here,Relatable,0.8981,0.0
C00011_P054,P054,Self-Image & Comparison,the way I did this exact thing this morning and now I'm being called out publicly pls,validation,relatable,14,2025-08-13,the way i did this exact thing this morning and now i'm being called out publicly pls,Relatable,0.9254,0.34
C00012_P054,P054,Self-Image & Comparison,so dramatic for no reason,sarcasm,neutral,11,2025-08-13,so dramatic for no reason,Neutral,0.0825,0.0
C00013_P054,P054,Self-Image & Comparison,can we get a version with english subtitles?,question,neutral,9,2025-08-13,can we get a version with english subtitles,Neutral,0.0604,0.0
C00014_P054,P054,Self-Image & Comparison,underrated page fr,generic,neutral,13,2025-08-13,underrated page fr,Neutral,0.0312,-0.34
C00015_P054,P054,Self-Image & Comparison,NOT ME SO ME ANNA,validation,relatable,10,2025-08-13,not me so me anna,Relatable,0.9782,0.34
C00016_P054,P054,Self-Image & Comparison,nah me in one post lmao,validation,relatable,8,2025-08-13,nah me in one post lmao,Relatable,0.9639,0.34
C00017_P054,P054,Self-Image & Comparison,it hit,ambiguous,relatable,14,2025-08-13,it hit,Relatable,0.5524,0.0
C00018_P054,P054,Self-Image & Comparison,"uninstalled Instagram twice, reinstalled in a day",personal_story,relatable,14,2025-08-13,uninstalled instagram twice reinstalled in a day,Relatable,0.8956,0.0
C00019_P054,P054,Self-Image & Comparison,hello?? screenshot of my head ong,validation,relatable,10,2025-08-13,hello screenshot of my head ong,Relatable,0.9781,0.0
C00020_P054,P054,Self-Image & Comparison,this speaks for my whole generation 😭😭,validation,relatable,7,2025-08-13,this speaks for my whole generation,Relatable,0.9631,0.0
C00021_P054,P054,Self-Image & Comparison,PART 3 WHEN?,question,neutral,10,2025-08-13,part when,Neutral,0.0328,-0.34
C00022_P054,P054,Self-Image & Comparison,true that sis,generic,neutral,13,2025-08-13,true that sis,Neutral,0.0199,0.34
C00023_P054,P054,Self-Image & Comparison,true,generic,neutral,15,2025-08-13,true,Neutral,0.0084,0.34
C00024_P054,P054,Self-Image & Comparison,🔥🔥,generic,neutral,8,2025-08-13,,Neutral,0.2792,0.0
C00025_P054,P054,Self-Image & Comparison,ok boomer,sarcasm,neutral,6,2025-08-13,ok boomer,Neutral,0.0538,0.0
C00026_P054,P054,Self-Image & Comparison,who hurt you bro,sarcasm,neutral,14,2025-08-13,who hurt you bro,Neutral,0.0399,0.34
C00027_P054,P054,Self-Image & Comparison,I paused. sat down. processed. same. 🥲,validation,relatable,10,2025-08-13,i paused sat down processed same,Relatable,0.9534,0.34
C00028_P054,P054,Self-Image & Comparison,which college is this?,question,neutral,11,2025-08-13,which college is this,Neutral,0.0804,0.0
C00029_P054,P054,Self-Image & Comparison,love this page macha,generic,neutral,17,2025-08-13,love this page macha,Neutral,0.014,-0.34
C00000_P055,P055,Social Anxiety,i've never been so seen istg,validation,relatable,10,2025-08-14,i've never been so seen istg,Relatable,0.9257,0.34
C00001_P055,P055,Social Anxiety,this speaks for my whole generation lol,validation,relatable,20,2025-08-14,this speaks for my whole generation lol,Relatable,0.9651,0.0
C00002_P055,P055,Social Anxiety,the way I did this exact thing this morning and now I'm being called out publicly lmao,validation,relatable,11,2025-08-14,the way i did this exact thing this morning and now i'm being called out publicly lmao,Relatable,0.9268,0.34
C00003_P055,P055,Social Anxiety,"found this page today, already binged everything btw",generic,neutral,9,2025-08-14,found this page today already binged everything btw,Neutral,0.0169,-0.34
C00004_P055,P055,Social Anxiety,seen.,ambiguous,relatable,8,2025-08-14,seen,Neutral,0.4816,0.34
C00005_P055,P055,Social Anxiety,no because it me lol,validation,relatable,10,2025-08-14,no because it me lol,Relatable,0.974,0.34
C00006_P055,P055,Social Anxiety,"found this page today, already binged everything ++",generic,neutral,10,2025-08-14,found this page today already binged everything,Neutral,0.0228,-0.34
C00007_P055,P055,Social Anxiety,free followers in bio 👍,generic,neutral,7,2025-08-14,free followers in bio,Neutral,0.0357,-0.68
C00008_P055,P055,Social Anxiety,superb 👍,generic,neutral,10,2025-08-14,superb,Neutral,0.0327,0.0
C00009_P055,P055,Social Anxiety,which app is this? 👍,generic,neutral,10,2025-08-14,which app is this,Neutral,0.025,-0.34
C00010_P055,P055,Social Anxiety,aewsome work :),generic,neutral,12,2025-08-14,aewsome work,Neutral,0.0666,0.0
C00011_P055,P055,Social Anxiety,I paused. sat down. processed. same....,validation,relatable,12,2025-08-14,i paused sat down processed same,Relatable,0.9534,0.34
C00012_P055,P055,Social Anxiety,painfully accurate...,validation,relatable,12,2025-08-14,painfully accurate,Relatable,0.9494,0.68
C00013_P055,P055,Social Anxiety,the edit quality is insane macha,generic,neutral,4,2025-08-14,the edit quality is insane macha,Neutral,0.0165,-0.34
C00014_P055,P055,Social Anxiety,but same though,ambiguous,neutral,8,2025-08-14,but same though,Neutral,0.3605,0.34
C00015_P055,P055,Social Anxiety,cool edit!,generic,neutral,12,2025-08-14,cool edit!,Neutral,0.0241,-0.14
C00016_P055,P055,Social Anxiety,ok but it me 💀,validation,relatable,11,2025-08-14,ok but it me,Relatable,0.9543,0.34
C00017_P055,P055,Social Anxiety,lol ok ++,generic,neutral,4,2025-08-14,lol ok,Neutral,0.0618,0.0
C00018_P055,P055,Social Anxiety,genuinely how do you know my life bhai,validation,relatable,13,2025-08-14,genuinely how do you know my life bhai,Relatable,0.9324,0.0
C00019_P055,P055,Social Anxiety,background music name? macha,generic,neutral,13,2025-08-14,background music name macha,Neutral,0.0153,-0.34
C00020_P055,P055,Social Anxiety,"came here to laugh, stayed to confront myself pls",validation,relatable,11,2025-08-14,came here to laugh stayed to confront myself pls,Relatable,0.9705,0.34
C00021_P055,P055,Social Anxiety,"watched this, closed the app, opened it again, watched it again. yeah. no cap",validation,relatable,6,2025-08-14,watched this closed the app opened it again watched it again yeah no cap,Relatable,0.8941,-0.34
C00022_P055,P055,Social Anxiety,that hit close to home 😭😭,validation,relatable,13,2025-08-14,that hit close to home,Relatable,0.9468,0.34
C00023_P055,P055,Social Anxiety,song name please?!,generic,neutral,11,2025-08-14,song name please !,Neutral,0.019,-0.14
C00024_P055,P055,Social Anxiety,true that sis,generic,neutral,13,2025-08-14,true that sis,Neutral,0.0199,0.34
C00025_P055,P055,Social Anxiety,"CAME HERE TO LAUGH, STAYED TO CONFRONT MYSELF...",validation,relatable,13,2025-08-14,came here to laugh stayed to confront myself,Relatable,0.9669,0.34
C00026_P055,P055,Social Anxiety,the way literally me ong,validation,relatable,13,2025-08-14,the way literally me ong,Relatable,0.9789,0.68
C00027_P055,P055,Social Anxiety,deserves way more likes !!,generic,neutral,11,2025-08-14,deserves way more likes !!,Neutral,0.0361,0.4
C00028_P055,P055,Social Anxiety,it's the accuracy for me,ambiguous,relatable,8,2025-08-14,it's the accuracy for me,Relatable,0.5221,0.68
C00029_P055,P055,Social Anxiety,that's my biography anna,validation,relatable,12,2025-08-14,that's my biography anna,Relatable,0.9432,0.0
C00030_P055,P055,Social Anxiety,fr so me yaar,validation,relatable,12,2025-08-14,fr so me yaar,Relatable,0.9714,0.34
C00031_P055,P055,Social Anxiety,this is it me 😭😭,validation,relatable,13,2025-08-14,this is it me,Relatable,0.9723,0.34
C00032_P055,P055,Social Anxiety,it's too accurate ?!,validation,relatable,8,2025-08-14,it's too accurate !,Relatable,0.9825,0.54
C00033_P055,P055,Social Anxiety,ok but so me 🥲,validation,relatable,8,2025-08-14,ok but so me,Relatable,0.9444,0.34
C00034_P055,P055,Social Anxiety,reading this at 3am was a mistake no cap,validation,relatable,15,2025-08-14,reading this at am was a mistake no cap,Relatable,0.9752,0.0
C00035_P055,P055,Social Anxiety,not me personal at this point 🥲,validation,relatable,13,2025-08-14,not me personal at this point,Relatable,0.9826,0.34
C00036_P055,P055,Social Anxiety,fr my whole life 🥲,validation,relatable,15,2025-08-14,fr my whole life,Relatable,0.9893,0.0
C00037_P055,P055,Social Anxiety,i'm in this post and i don't like it,validation,relatable,13,2025-08-14,i'm in this post and i don't like it,Relatable,0.9555,0.0
C00038_P055,P055,Social Anxiety,why is this screenshot of my head lol,validation,relatable,11,2025-08-14,why is this screenshot of my head lol,Relatable,0.9652,0.0
C00000_P056,P056,Dating & Situationships,haha true!,generic,neutral,9,2025-08-15,haha true!,Neutral,0.0086,0.2
C00001_P056,P056,Dating & Situationships,a mood,ambiguous,relatable,9,2025-08-15,a mood,Neutral,0.3889,0.0
C00002_P056,P056,Dating & Situationships,wow so relatable 🙄,sarcasm,neutral,8,2025-08-15,wow so relatable,Neutral,0.0446,0.34
C00003_P056,P056,Dating & Situationships,do a collab with us,generic,neutral,10,2025-08-15,do a collab with us,Neutral,0.0347,-0.34
C00004_P056,P056,Dating & Situationships,do one about hostellers please,question,neutral,15,2025-08-15,do one about hostellers please,Neutral,0.0472,0.0
C00005_P056,P056,Dating & Situationships,hurts but fair,ambiguous,relatable,11,2025-08-15,hurts but fair,Relatable,0.5599,0.34
C00000_P057,P057,Money Struggles,superb 🔥,generic,neutral,9,2025-08-17,superb,Neutral,0.0327,0.0
C00001_P057,P057,Money Struggles,the way literally me yaar,validation,relatable,9,2025-08-17,the way literally me yaar,Relatable,0.9763,0.68
C00002_P057,P057,Money Struggles,wait a documentary about me 💀,validation,relatable,8,2025-08-17,wait a documentary about me,Relatable,0.9643,0.34
C00003_P057,P057,Money Struggles,stating the obvious since 2020,sarcasm,neutral,12,2025-08-17,stating the obvious since,Neutral,0.0468,0.0
C00004_P057,P057,Money Struggles,my account balance is a horror movie,personal_story,relatable,8,2025-08-17,my account balance is a horror movie,Relatable,0.8885,0.0
C00005_P057,P057,Money Struggles,the edit quality is insane !!,generic,neutral,11,2025-08-17,the edit quality is insane !!,Neutral,0.0239,0.06
C00006_P057,P057,Money Struggles,which app is this? bro,generic,neutral,9,2025-08-17,which app is this bro,Neutral,0.0236,-0.34
C00007_P057,P057,Money Struggles,this is the kind of post you save at 2am and rewatch when it happens again 💀,validation,relatable,12,2025-08-17,this is the kind of post you save at am and rewatch when it happens again,Relatable,0.9287,0.0
C00008_P057,P057,Money Struggles,no because exactly what I go through fr fr,validation,relatable,13,2025-08-17,no because exactly what i go through fr fr,Relatable,0.9735,0.34
C00009_P057,P057,Money Struggles,excuse me my biograhpy 💀,validation,relatable,13,2025-08-17,excuse me my biograhpy,Relatable,0.9738,0.34
C00010_P057,P057,Money Struggles,hello?? my last three years in one video istg,validation,relatable,13,2025-08-17,hello my last three years in one video istg,Relatable,0.9699,0.0
C00011_P057,P057,Money Struggles,this is it me...,validation,relatable,8,2025-08-17,this is it me,Relatable,0.9723,0.34
C00012_P057,P057,Money Struggles,oh.,ambiguous,neutral,7,2025-08-17,oh,Neutral,0.119,0.0
C00013_P057,P057,Money Struggles,wait the story of my life istg,validation,relatable,12,2025-08-17,wait the story of my life istg,Relatable,0.9823,0.0
C00014_P057,P057,Money Struggles,i agree,generic,neutral,10,2025-08-17,i agree,Neutral,0.0316,0.0
C00015_P057,P057,Money Struggles,fr it me anna,validation,relatable,10,2025-08-17,fr it me anna,Relatable,0.9714,0.34
C00016_P057,P057,Money Struggles,awesome work !!,generic,neutral,6,2025-08-17,awesome work !!,Neutral,0.0299,0.06
C00017_P057,P057,Money Struggles,personal at this point lol,validation,relatable,9,2025-08-17,personal at this point lol,Relatable,0.9582,0.0
C00018_P057,P057,Money Struggles,the timing of this post is suspicious ?!,validation,relatable,6,2025-08-17,the timing of this post is suspicious !,Relatable,0.9637,0.2
C00019_P057,P057,Money Struggles,not to be dramatic but this post understood me better than my last three conversations...,validation,relatable,14,2025-08-17,not to be dramatic but this post understood me better than my last three conversations,Relatable,0.9465,0.68
C00020_P057,P057,Money Struggles,I didn't consent to being exposed,validation,relatable,9,2025-08-17,i didn't consent to being exposed,Relatable,0.9666,0.0
C00021_P057,P057,Money Struggles,"found this page today, already binged everything sis",generic,neutral,11,2025-08-17,found this page today already binged everything sis,Neutral,0.0174,-0.34
C00022_P057,P057,Money Struggles,ok but my everyday routine ong,validation,relatable,6,2025-08-17,ok but my everyday routine ong,Relatable,0.9691,0.0
C00023_P057,P057,Money Struggles,your page will blow up btw,generic,neutral,12,2025-08-17,your page will blow up btw,Neutral,0.0114,-0.34
C00024_P057,P057,Money Struggles,the way my whole life 🥲,validation,relatable,9,2025-08-17,the way my whole life,Relatable,0.9871,0.0
C00025_P057,P057,Money Struggles,who allowed you to expose me like this lol,validation,relatable,15,2025-08-17,who allowed you to expose me like this lol,Relatable,0.9467,0.34
C00026_P057,P057,Money Struggles,fr too real da,validation,relatable,14,2025-08-17,fr too real da,Relatable,0.9062,0.34
C00027_P057,P057,Money Struggles,not me so me 🥲,validation,relatable,9,2025-08-17,not me so me,Relatable,0.9798,0.34
C00028_P057,P057,Money Struggles,underrated page fr 👍,generic,neutral,15,2025-08-17,underrated page fr,Neutral,0.0312,-0.34
C00029_P057,P057,Money Struggles,great content macha,generic,neutral,19,2025-08-17,great content macha,Neutral,0.02,-0.34
C00030_P057,P057,Money Struggles,every frame is my biography 😭,validation,relatable,14,2025-08-17,every frame is my biography,Relatable,0.9774,0.0
C00031_P057,P057,Money Struggles,the algorithm finally did something right btw,generic,neutral,14,2025-08-17,the algorithm finally did something right btw,Neutral,0.0353,0.0
C00032_P057,P057,Money Struggles,THIS ONE,ambiguous,neutral,9,2025-08-17,this one,Neutral,0.405,0.0
C00033_P057,P057,Money Struggles,I didn't consent to being exposed anna,validation,relatable,11,2025-08-17,i didn't consent to being exposed anna,Relatable,0.9665,0.0
C00034_P057,P057,Money Struggles,too real,ambiguous,neutral,6,2025-08-17,too real,Relatable,0.8173,0.34
C00035_P057,P057,Money Struggles,fake deep,sarcasm,neutral,7,2025-08-17,fake deep,Neutral,0.0409,0.0
C00036_P057,P057,Money Struggles,the way my last three years in one video fr fr,validation,relatable,21,2025-08-17,the way my last three years in one video fr fr,Relatable,0.9873,0.0
C00037_P057,P057,Money Struggles,I didn't conesnt to being exposed fr fr,validation,relatable,9,2025-08-17,i didn't conesnt to being exposed fr fr,Relatable,0.9717,0.0
C00038_P057,P057,Money Struggles,my therapist and my group chat will hear about this post,validation,relatable,13,2025-08-17,my therapist and my group chat will hear about this post,Relatable,0.9305,0.0
